,lat,lon,kelp_biomass_kg,kelp_biomass_kg_past
122,37.1110676494406,-122.304310301661,0.0,552.0
123,37.111338057263,-122.304307827977,0.0,523.0
124,37.1116084650729,-122.30430535426,0.0,464.0
125,37.1118788728702,-122.304302880509,0.0,464.0
126,37.1121492806551,-122.304300406726,0.0,405.0
127,37.1105248521921,-122.303977615219,0.0,361.0
128,37.1107952600202,-122.3039751404,0.0,494.0
129,37.1110656678357,-122.303972665549,0.0,552.0
130,37.1113360756388,-122.303970190664,0.0,523.0
131,37.1116064834293,-122.303967715747,0.0,479.0
132,37.1118768912074,-122.303965240796,0.0,450.0
133,37.1121472989729,-122.303962765813,0.0,273.0
134,37.1105228696645,-122.30363998154,0.0,420.0
135,37.1107932774733,-122.303637505522,0.0,494.0
136,37.1110636852694,-122.30363502947,0.0,420.0
137,37.1113340930532,-122.303632553385,0.0,435.0
138,37.1116045008245,-122.303630077267,0.0,405.0
139,37.1118749085832,-122.303627601116,0.0,317.0
140,37.1105208861756,-122.303302347895,0.0,420.0
141,37.110791293965,-122.303299870676,0.0,464.0
142,37.1110617017419,-122.303297393424,0.0,420.0
143,37.1113321095063,-122.303294916139,0.0,450.0
144,37.1116025172582,-122.30329243882,0.0,361.0
145,37.1107893094954,-122.302962235863,0.0,435.0
146,37.1110597172529,-122.302959757411,0.0,464.0
147,37.111330124998,-122.302957278925,0.0,477.0
148,37.1116005327306,-122.302954800407,0.0,360.0
149,37.1107873240645,-122.302624601083,0.0,242.0
150,37.1110577318027,-122.302622121431,0.0,479.0
151,37.1113281395284,-122.302619641745,0.0,407.0
152,37.1107853376721,-122.302286966337,0.0,219.0
153,37.111055745391,-122.302284485484,0.0,277.0
154,37.1113261530973,-122.302282004598,0.0,277.0
155,37.1102425348821,-122.30195429563,0.0,183.0
156,37.1105129426065,-122.301951813643,0.0,313.0
157,37.1107833503185,-122.301949331623,0.0,289.0
158,37.1083476923201,-122.301634044733,0.0,219.0
159,37.110510954311,-122.301614180163,0.0,376.0
160,37.1107813620036,-122.301611696943,0.0,347.0
161,37.1105089650541,-122.301276546717,0.0,317.0
162,37.108614120909,-122.30095631172,0.0,259.0
163,37.1102365671695,-122.300941398891,0.0,259.0
164,37.1083417221309,-122.300621173296,0.0,195.0
165,37.1102345760093,-122.30060376671,0.0,361.0
166,37.1096917685953,-122.30027111044,0.0,336.0
167,37.1102325838878,-122.300266134563,0.0,273.0
168,37.1069797142166,-122.298945517182,0.0,288.0
169,37.1072501219164,-122.298943024792,0.0,420.0
170,37.1075205296036,-122.298940532369,0.0,332.0
171,37.1064369021239,-122.298612886683,0.0,273.0
172,37.1067073098293,-122.29861039316,0.0,420.0
173,37.1069777175221,-122.298607899603,0.0,371.0
174,37.1072481252024,-122.298605406013,0.0,383.0
175,37.1075185328702,-122.29860291239,0.0,289.0
176,37.1072461275272,-122.298267787267,0.0,219.0
177,37.0993560813495,-122.290238117867,0.0,273.0
178,37.0988132451355,-122.289905582348,0.0,273.0
179,37.0990836526817,-122.289903058568,0.0,361.0
180,37.0993540602154,-122.289900534753,0.0,273.0
181,37.0988112230799,-122.289568001667,0.0,273.0
182,36.9852464898049,-122.166911339905,1260.0,0.0
183,36.9746005309664,-122.152871422083,0.0,182.0
184,36.9748709353733,-122.152868424819,0.0,277.0
185,36.9751413397677,-122.152865427515,447.0,289.0
186,36.9754117441494,-122.152862430171,329.0,626.0
187,36.9743277212875,-122.152537400221,0.0,221.0
188,36.9745981256835,-122.152534401805,0.0,525.0
189,36.9748685300669,-122.152531403349,0.0,289.0
190,36.9751389344378,-122.152528404853,0.0,254.0
191,36.9754093387961,-122.152525406317,0.0,567.0
192,36.9756797431419,-122.152522407741,0.0,596.0
193,36.9743253150716,-122.152200381174,0.0,270.0
194,36.974595719444,-122.152197381566,0.0,1551.0
195,36.974866123804,-122.152194381918,388.0,277.0
196,36.9751365281514,-122.15219138223,0.0,696.0
197,36.9754069324862,-122.152188382502,0.0,494.0
198,36.9748637165846,-122.151857360528,0.0,301.0
199,36.9751341209084,-122.151854359647,0.0,778.0
200,36.9743204997702,-122.151526343202,0.0,251.0
201,36.9745909040956,-122.151523341209,0.0,231.0
202,36.9743156806427,-122.150852305389,0.0,163.0
203,36.9745860849211,-122.150849301013,0.0,251.0
204,36.9740428653767,-122.150518292071,0.0,260.0
205,36.9743132696442,-122.150515286543,0.0,349.0
206,36.9745836738991,-122.150512280975,0.0,313.0
207,36.9748540781414,-122.150509275366,0.0,289.0
208,36.9734996449198,-122.150187287777,0.0,280.0
209,36.9737700491888,-122.150184281137,0.0,339.0
210,36.9740404534453,-122.150181274457,0.0,736.0
211,36.9743108576892,-122.150178267737,0.0,599.0
212,36.9745812619205,-122.150175260976,0.0,454.0
213,36.9748516661394,-122.150172254176,0.0,442.0
214,36.9751220703456,-122.150169247335,0.0,348.0
215,36.9734972320789,-122.149850272587,0.0,550.0
216,36.9737676363244,-122.149847264755,0.0,687.0
217,36.9740380405573,-122.149844256883,0.0,746.0
218,36.9743084447777,-122.149841248971,0.0,619.0
219,36.9745788489855,-122.149838241019,0.0,743.0
220,36.9748492531808,-122.149835233026,0.0,743.0
221,36.9751196573635,-122.149832224993,0.0,407.0
222,36.9732244140471,-122.149516266422,0.0,221.0
223,36.9734948182815,-122.149513257438,0.0,290.0
224,36.9737652225035,-122.149510248414,0.0,609.0
225,36.9740356267128,-122.14950723935,0.0,629.0
226,36.9743060309097,-122.149504230245,0.0,599.0
227,36.9745764350939,-122.149501221101,0.0,489.0
228,36.9748468392656,-122.149498211916,0.0,371.0
229,36.9751172434247,-122.149495202691,0.0,266.0
230,36.9732219993168,-122.149179252504,0.0,221.0
231,36.9734924035277,-122.149176242328,0.0,319.0
232,36.9737628077261,-122.149173232112,133.0,658.0
233,36.9740332119119,-122.149170221856,0.0,1046.0
234,36.9743036160851,-122.14916721156,0.0,590.0
235,36.9745740202458,-122.149164201223,0.0,489.0
236,36.9748444243939,-122.149161190846,0.0,383.0
237,36.9734899878174,-122.148839227259,0.0,280.0
238,36.9737603919922,-122.148836215851,0.0,997.0
239,36.9740307961544,-122.148833204403,0.0,629.0
240,36.9743012003041,-122.148830192914,0.0,349.0
241,36.9745716044412,-122.148827181386,0.0,454.0
242,36.9748420085657,-122.148824169817,0.0,336.0
243,36.9751124126777,-122.148821158208,0.0,277.0
244,36.9734875711506,-122.14850221223,0.0,260.0
245,36.9737579753018,-122.14849919963,0.0,290.0
246,36.9740283794404,-122.148496186989,0.0,599.0
247,36.9742987835665,-122.148493174309,0.0,639.0
248,36.97456918768,-122.148490161588,0.0,477.0
249,36.974839591781,-122.148487148827,0.0,313.0
250,36.9751099958694,-122.148484136026,0.0,289.0
251,36.9753803999452,-122.148481123185,0.0,207.0
252,36.9734851535273,-122.148165197241,0.0,221.0
253,36.973755557655,-122.148162183449,0.0,550.0
254,36.97402596177,-122.148159169616,300.0,570.0
255,36.9742963658725,-122.148156155744,631.0,1114.0
256,36.9745667699624,-122.148153141831,586.0,599.0
257,36.9748371740398,-122.148150127878,0.0,221.0
258,36.9751075781045,-122.148147113885,0.0,348.0
259,36.9753779821568,-122.148144099852,0.0,395.0
260,36.9737531390516,-122.147825167308,231.0,0.0
261,36.974023543143,-122.147822152284,0.0,570.0
262,36.9742939472219,-122.147819137219,0.0,560.0
263,36.9745643512882,-122.147816122114,0.0,309.0
264,36.9751051593832,-122.147810091784,0.0,301.0
265,36.9753755634118,-122.147807076558,0.0,512.0
266,36.9756459674279,-122.147804061293,0.0,395.0
267,36.9740211235596,-122.147485134991,0.0,452.0
268,36.9742915276148,-122.147482118734,0.0,300.0
269,36.9745619316575,-122.147479102438,0.0,195.0
270,36.9751027397052,-122.147473069723,0.0,348.0
271,36.9753731437103,-122.147470053306,0.0,837.0
272,36.9756435477027,-122.147467036848,0.0,454.0
273,36.9764547596048,-122.147457987233,143.0,0.0
274,36.976725163547,-122.147454970614,670.0,0.0
275,36.9742891070512,-122.14714510029,0.0,192.0
276,36.9751003190708,-122.147136047703,0.0,313.0
277,36.9753707230522,-122.147133030093,257.0,383.0
278,36.975641127021,-122.147130012443,0.0,324.0
279,36.976720321038,-122.146780912307,237.0,430.0
280,36.9767178983486,-122.146443883214,133.0,277.0
281,36.9710175716404,-122.143474264127,0.0,192.0
282,36.9712879755497,-122.143471234011,0.0,172.0
283,36.9710151398837,-122.14313726047,0.0,241.0
284,36.9737191781736,-122.143106945569,181.0,0.0
285,36.9739895819336,-122.143103913856,172.0,0.0
286,36.9742599856809,-122.143100882103,202.0,0.0
287,36.9710127071705,-122.142800256854,0.0,212.0
288,36.9712831110322,-122.142797224354,0.0,192.0
289,36.9715535148815,-122.142794191813,0.0,192.0
290,36.9718239187181,-122.142791159233,0.0,231.0
291,36.9720943225422,-122.142788126611,0.0,192.0
292,36.9742575526828,-122.142763864184,241.0,0.0
293,36.971280677339,-122.142460219586,0.0,163.0
294,36.971007838875,-122.142126249742,0.0,153.0
295,36.9707349994897,-122.141792282283,251.0,0.0
296,36.9701917553786,-122.141461354352,251.0,0.0
297,36.9701893179548,-122.141124354514,290.0,0.0
298,36.9704597217354,-122.141121316176,300.0,0.0
299,36.9728933551953,-122.141093969314,0.0,289.0
300,36.9699164758055,-122.140790394205,0.0,192.0
301,36.9701868795748,-122.140787354716,309.0,0.0
302,36.9704572833315,-122.140784315187,309.0,153.0
303,36.9728909165773,-122.140756957597,0.0,289.0
304,36.9696436327347,-122.140456436279,0.0,182.0
305,36.9699140364928,-122.140453395639,0.0,221.0
306,36.9701844402383,-122.140450354959,0.0,182.0
307,36.9701795586964,-122.139776355566,0.0,172.0
308,36.9696289769187,-122.13843445289,0.0,241.0
309,36.9698993805337,-122.138431405099,0.0,398.0
310,36.9701697841361,-122.138428357268,0.0,395.0
311,36.9696265309355,-122.1380974558,0.0,511.0
312,36.9698969345266,-122.138094406818,0.0,339.0
313,36.9701673381052,-122.138091357795,0.0,360.0
314,36.9647322999522,-122.134445601172,0.0,241.0
315,36.9644594393822,-122.134111688528,0.0,202.0
316,36.9647298429247,-122.134108626021,0.0,300.0
317,36.9641865778914,-122.133777778267,0.0,202.0
318,36.9644569814225,-122.13377471461,0.0,482.0
319,36.9647273849411,-122.133771650911,0.0,550.0
320,36.9649977884471,-122.133768587172,0.0,309.0
321,36.9652681919406,-122.133765523392,0.0,182.0
322,36.9639137154799,-122.133443870389,0.0,182.0
323,36.9641841189996,-122.133440805581,0.0,241.0
324,36.9644545225067,-122.133437740732,0.0,231.0
325,36.9647249260013,-122.133434675842,0.0,501.0
326,36.9649953294833,-122.133431610911,0.0,319.0
327,36.9652657329528,-122.133428545939,0.0,300.0
328,36.963911255656,-122.133106898935,0.0,221.0
329,36.9641816591517,-122.133103832935,0.0,163.0
330,36.9644520626348,-122.133100766895,0.0,153.0
331,36.9647224661054,-122.133097700813,0.0,182.0
332,36.9628173285668,-122.131434329695,0.0,266.0
333,36.9625444596881,-122.131100436196,0.0,277.0
334,36.9628148631024,-122.131097363252,0.0,371.0
335,36.963085266504,-122.131094290268,0.0,254.0
336,36.9625419932917,-122.130763470985,0.0,277.0
337,36.9628123966818,-122.130760396851,0.0,313.0
338,36.9630828000594,-122.130757322675,0.0,207.0
339,36.9633532034244,-122.130754248459,0.0,172.0
340,36.9622691225605,-122.1304295811,0.0,230.0
341,36.9625395259391,-122.130426505816,0.0,454.0
342,36.9628099293051,-122.13042343049,0.0,324.0
343,36.9630803326586,-122.130420355123,0.0,277.0
344,36.9633507359996,-122.130417279715,0.0,254.0
345,36.9622666542759,-122.130092617163,0.0,336.0
346,36.9625370576304,-122.130089540687,0.0,590.0
347,36.9628074609724,-122.13008646417,0.0,407.0
348,36.9630778643018,-122.130083387612,0.0,383.0
349,36.9633482676186,-122.130080311013,0.0,301.0
350,36.9644298807603,-122.130068004205,114.0,0.0
351,36.9647002840143,-122.130064927401,104.0,0.0
352,36.9619937816923,-122.129758730893,0.0,254.0
353,36.9622641850353,-122.129755653267,0.0,418.0
354,36.9625345883657,-122.1297525756,0.0,625.0
355,36.9628049916835,-122.129749497891,0.0,625.0
356,36.9630753949888,-122.129746420142,0.0,649.0
357,36.9633457982816,-122.129743342351,0.0,324.0
358,36.9644274113268,-122.129731030778,114.0,0.0
359,36.9619913115197,-122.12942176823,0.0,301.0
360,36.9622617148386,-122.129418689412,0.0,336.0
361,36.9625321181449,-122.129415610553,0.0,578.0
362,36.9628025214386,-122.129412531654,0.0,590.0
363,36.9630729247198,-122.129409452713,0.0,578.0
364,36.9633433279884,-122.129406373731,0.0,242.0
365,36.9644249409372,-122.129394057392,0.0,242.0
366,36.961988840391,-122.129084805607,0.0,360.0
367,36.9622592436858,-122.129081725598,0.0,336.0
368,36.962529646968,-122.129078645548,0.0,637.0
369,36.9628000502376,-122.129075565457,0.0,625.0
370,36.9630704534946,-122.129072485325,0.0,277.0
371,36.9633408567391,-122.129069405152,0.0,266.0
372,36.9636112599711,-122.129066324937,0.0,242.0
373,36.9638816631904,-122.129063244682,0.0,219.0
374,36.9619863683063,-122.128747843026,0.0,313.0
375,36.9622567715769,-122.128744761825,0.0,625.0
376,36.9625271748349,-122.128741680584,0.0,743.0
377,36.9627975780805,-122.128738599302,0.0,508.0
378,36.9630679813133,-122.128735517978,0.0,301.0
379,36.9633383845337,-122.128732436613,0.0,360.0
380,36.9636087877415,-122.128729355207,0.0,418.0
381,36.9638791909368,-122.128726273761,0.0,301.0
382,36.9619838952655,-122.128410880485,0.0,383.0
383,36.962254298512,-122.128407798094,0.0,684.0
384,36.9625247017459,-122.128404715661,0.0,719.0
385,36.963065508176,-122.128398550672,0.0,336.0
386,36.9633359113722,-122.128395468116,0.0,301.0
387,36.9636063145558,-122.128392385519,476.0,696.0
388,36.9638767177269,-122.128389302881,0.0,371.0
389,36.9619814212687,-122.128073917986,0.0,360.0
390,36.9622518244909,-122.128070834403,0.0,649.0
391,36.9625222277007,-122.128067750779,0.0,613.0
392,36.9627926308979,-122.128064667114,0.0,442.0
393,36.9630630340825,-122.128061583408,0.0,442.0
394,36.9633334372546,-122.12805849966,0.0,313.0
395,36.9636038404141,-122.128055415872,0.0,266.0
396,36.963874243561,-122.128052332042,0.0,348.0
397,36.9619789463157,-122.127736955528,0.0,442.0
398,36.9622493495139,-122.127733870754,0.0,660.0
399,36.9625197526995,-122.127730785938,0.0,672.0
400,36.9627901558725,-122.127727701082,0.0,1208.0
401,36.9630605590329,-122.127724616184,0.0,754.0
402,36.9633309621808,-122.127721531245,0.0,360.0
403,36.9617060672201,-122.127403079035,0.0,266.0
404,36.9619764704067,-122.127399993111,0.0,637.0
405,36.9622468735807,-122.127396907145,0.0,625.0
406,36.9625172767421,-122.127393821139,0.0,555.0
407,36.962787679891,-122.127390735091,0.0,860.0
408,36.9630580830273,-122.127387649002,0.0,684.0
409,36.963328486151,-122.127384562872,0.0,407.0
410,36.9617035903793,-122.127066117851,0.0,266.0
411,36.9619739935417,-122.127063030735,0.0,531.0
412,36.9622443966914,-122.127059943578,0.0,301.0
413,36.9625147998287,-122.12705685638,0.0,348.0
414,36.9627852029534,-122.127053769141,0.0,961.0
415,36.9630556060655,-122.127050681861,0.0,301.0
416,36.9633260091651,-122.127047594539,0.0,313.0
417,36.9617011125823,-122.126729156707,0.0,289.0
418,36.9619715157205,-122.126726068401,0.0,336.0
419,36.9622419188461,-122.126722980053,0.0,289.0
420,36.9625123219592,-122.126719891663,0.0,602.0
421,36.9627827250597,-122.126716803233,0.0,672.0
422,36.9630531281476,-122.126713714761,0.0,301.0
423,36.9616986338294,-122.126392195605,0.0,183.0
424,36.9619690369434,-122.126389106107,0.0,289.0
425,36.9622394400447,-122.126386016568,0.0,289.0
426,36.9625098431336,-122.126382926987,0.0,336.0
427,36.9627802462099,-122.126379837365,0.0,566.0
428,36.9630506492736,-122.126376747702,0.0,348.0
429,36.9633210523248,-122.126373657998,0.0,230.0
430,36.9619665572101,-122.126052143855,0.0,371.0
431,36.9622369602873,-122.126049053124,0.0,360.0
432,36.9625073633519,-122.126045962353,0.0,613.0
433,36.962777766404,-122.126042871539,0.0,696.0
434,36.9630481694435,-122.126039780685,0.0,590.0
435,36.9633185724705,-122.126036689789,0.0,348.0
436,36.9619640765208,-122.125715181644,0.0,313.0
437,36.9622344795738,-122.125712089722,0.0,555.0
438,36.9625048826142,-122.125708997759,0.0,566.0
439,36.9627752856421,-122.125705905755,0.0,531.0
440,36.9630456886574,-122.125702813709,0.0,254.0
441,36.9633160916601,-122.125699721622,0.0,313.0
442,36.9619615948754,-122.125378219475,0.0,242.0
443,36.9622319979042,-122.125375126361,0.0,242.0
444,36.9625024009204,-122.125372033207,0.0,207.0
445,36.962772803924,-122.125368940011,0.0,230.0
446,36.9630432069151,-122.125365846774,0.0,519.0
447,36.9633136098936,-122.125362753495,0.0,625.0
448,36.9635840128595,-122.125359660176,0.0,277.0
449,36.963311127171,-122.12502578541,0.0,301.0
450,36.9635815301127,-122.125022690899,0.0,395.0
451,36.9638519330418,-122.125019596347,0.0,477.0
452,36.9635790464097,-122.124685721664,0.0,289.0
453,36.9638494493146,-122.124682625921,0.0,324.0
454,36.9641198522069,-122.124679530136,0.0,301.0
455,36.9641173674993,-122.124342558559,227.0,0.0
456,36.9643877703548,-122.124339461541,123.0,0.0
457,36.9646581731978,-122.124336364482,0.0,332.0
458,36.9649260902916,-122.123996292272,309.0,0.0
459,36.9592401673076,-122.123050497691,0.0,230.0
460,36.9595105702922,-122.123047396653,0.0,207.0
461,36.9589672752839,-122.122716649953,0.0,348.0
462,36.9592376782567,-122.122713547764,0.0,407.0
463,36.959508081217,-122.122710445535,0.0,324.0
464,36.9600488870999,-122.122704240951,0.0,324.0
465,36.9603192900225,-122.122701138597,0.0,731.0
466,36.9605896929325,-122.122698036202,0.0,837.0
467,36.96086009583,-122.122694933765,0.0,313.0
468,36.9619417072941,-122.122682523605,0.0,195.0
469,36.9586943823402,-122.122382804596,0.0,207.0
470,36.9589647853014,-122.122379701258,0.0,430.0
471,36.9592351882499,-122.122376597879,0.0,754.0
472,36.9595055911859,-122.122373494458,0.0,672.0
473,36.9597759941093,-122.122370390996,0.0,454.0
474,36.9600463970201,-122.122367287492,0.0,896.0
475,36.9603167999184,-122.122364183947,0.0,931.0
476,36.9605872028041,-122.122361080361,0.0,743.0
477,36.9608576056773,-122.122357976733,0.0,649.0
478,36.9611280085379,-122.122354873064,0.0,395.0
479,36.9589622943629,-122.122042752605,0.0,324.0
480,36.9592326972871,-122.122039648035,0.0,395.0
481,36.9595031001988,-122.122036543423,0.0,649.0
482,36.9597735030979,-122.12203343877,0.0,1255.0
483,36.9600439059844,-122.122030334075,0.0,1255.0
484,36.9603143088583,-122.122027229338,0.0,707.0
485,36.9605847117198,-122.122024124561,0.0,336.0
486,36.9608551145686,-122.122021019742,0.0,684.0
487,36.9611255174048,-122.122017914881,0.0,660.0
488,36.9613959202285,-122.122014809979,0.0,230.0
489,36.9622071286242,-122.122005495025,0.0,348.0
490,36.9624775313977,-122.122002389957,0.0,360.0
491,36.9586893995559,-122.121708909714,0.0,277.0
492,36.9589598024684,-122.121705803994,0.0,938.0
493,36.9592302053684,-122.121702698232,0.0,418.0
494,36.9595006082557,-122.121699592429,0.0,1067.0
495,36.9597710111304,-122.121696486585,0.0,1208.0
496,36.9600414139926,-122.121693380699,0.0,1126.0
497,36.9603118168423,-122.121690274771,0.0,477.0
498,36.9605822196794,-122.121687168802,0.0,313.0
499,36.9608526225039,-122.121684062792,0.0,566.0
500,36.9611230253158,-122.12168095674,0.0,531.0
501,36.9586869067299,-122.121371962335,0.0,277.0
502,36.958957309618,-122.121368855424,0.0,973.0
503,36.9592277124936,-122.121365748471,0.0,1126.0
504,36.9594981153566,-122.121362641477,0.0,1497.0
505,36.959768518207,-122.121359534441,0.0,430.0
506,36.9600389210449,-122.121356427364,0.0,418.0
507,36.9603093238702,-122.121353320245,0.0,324.0
508,36.9586844129479,-122.121035014998,0.0,543.0
509,36.9589548158117,-122.121031906895,0.0,1020.0
510,36.9592252186629,-122.121028798751,0.0,1427.0
511,36.9594956215016,-122.121025690566,0.0,1232.0
512,36.9597660243276,-122.121022582339,0.0,512.0
513,36.9600364271412,-122.121019474071,0.0,477.0
514,36.9603068299421,-122.121016365761,0.0,324.0
515,36.9584115153579,-122.120701176954,0.0,496.0
516,36.9586819182099,-122.120698067701,0.0,1008.0
517,36.9589523210494,-122.120694958408,0.0,1438.0
518,36.9592227238762,-122.120691849073,0.0,1438.0
519,36.9594931266905,-122.120688739696,0.0,1453.0
520,36.9597635294923,-122.120685630278,0.0,442.0
521,36.9600339322814,-122.120682520819,0.0,313.0
522,36.9603043350581,-122.120679411318,0.0,254.0
523,36.9578682139954,-122.120370451652,0.0,230.0
524,36.9581386168482,-122.120367341292,0.0,395.0
525,36.9584090196884,-122.12036423089,0.0,1079.0
526,36.958679422516,-122.120361120447,0.0,1208.0
527,36.9589498253311,-122.120358009962,0.0,1196.0
528,36.9592202281336,-122.120354899436,0.0,1279.0
529,36.9594906309236,-122.120351788869,0.0,1185.0
530,36.9597610337009,-122.120348678259,0.0,477.0
531,36.9600314364657,-122.120345567609,0.0,583.0
532,36.960301839218,-122.120342456917,0.0,360.0
533,36.9578657174187,-122.120033508012,0.0,266.0
534,36.9581361202471,-122.120030396461,0.0,442.0
